doctor_link,rate,comment,source
https://prodoctorov.ru/moskva/vrach/1019930-dubrovina/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1019939-kabisova/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1019942-loginova/,1.7333333333333334,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1019953-sharipova/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1019955-shichavina/,1.6666666666666667,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020036-karabanova/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020090-zugumova/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020153-vaskin/,5.0,7,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020204-bocharova/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020229-garkueva/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020236-merzlyakova/,3.466666666666667,6,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020278-alilov/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020279-baranova/,2.8333333333333335,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020282-dolgih/,4.971428571428571,7,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020294-kishenko/,4.6,8,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020320-efendieva/,1.25,4,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020352-vikulova/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020380-grigoryan/,5.0,8,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020393-kislenko/,4.4,7,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020394-shuvalov/,5.0,4,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020473-lugovskih/,0.0,5,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020536-ibragimova/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020554-abdullaeva/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020569-zubacheva/,4.971428571428571,7,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020570-korznikova/,3.3333333333333335,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020592-bagiaeva/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020606-egorov/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020622-lebedeva/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020651-suhorukova/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020657-chugunova/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020698-shilina/,3.3333333333333335,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020741-apuhtina/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020751-kipova/,0.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020755-maksimova/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020761-moroz/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020763-perlova/,5.0,4,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020765-sazykina/,4.05,6,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020769-chernet/,0.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020783-yusupova/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020785-zaycev/,1.6333333333333335,6,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020787-koshkina/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020788-murtazaalieva/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020795-antonova/,3.4333333333333336,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020798-balahonskiy/,3.042857142857143,7,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020801-varlamov/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020803-emelkina/,5.0,4,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020810-mustafaev/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020816-suraev/,3.18,5,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020818-tolmacheva/,2.8666666666666667,9,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020833-alimova/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020842-shengurov/,5.0,10,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020873-abdulvagabov/,4.0,5,prodoctorov
https://prodoctorov.ru/moskva/vrach/1020875-akimova/,3.65,6,prodoctorov
https://prodoctorov.ru/moskva/vrach/1021045-rahmanova/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1021212-nedovesova/,4.04,5,prodoctorov
https://prodoctorov.ru/moskva/vrach/1021216-rumyanceva/,4.975,8,prodoctorov
https://prodoctorov.ru/moskva/vrach/1021418-al/,4.0,5,prodoctorov
https://prodoctorov.ru/moskva/vrach/1021457-samoylenko/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1021836-baykova/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1021907-salimova/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1021916-podkopay/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1021978-bagdasaryan/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022002-dagaeva/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022240-kozlovskaya/,2.5,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022310-alieva/,5.0,9,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022313-arutyunyan/,2.5,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022314-bamatov/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022321-darchiya/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022366-kolesnikov/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022368-kolesnikov/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022369-korobyaynikova/,2.95,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022370-kupavyh/,3.3333333333333335,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022377-mhitaryan/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022419-yanibekov/,4.76,5,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022448-tishina/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022487-shipicyna/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022526-babaeva/,5.0,9,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022531-karyaka/,2.5,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022534-tambieva/,4.166666666666667,6,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022572-krotov/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022604-baranov/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022622-dzhamaldaeva/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022659-salimgareeva/,5.0,4,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022664-malyutina/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022666-ahmedova/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022668-borodin/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022710-lupanova/,4.416666666666667,6,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022744-ivanova/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022803-zaharova/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022844-kovyrshina/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022845-konyahina/,0.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022846-kurenkova/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022872-karamova/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022915-ovchinnikova/,0.26666666666666666,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022921-syaysebaev/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1022990-kuzovkova/,0.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023020-tretyakova/,3.12,5,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023023-fedenko/,5.0,4,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023029-bagandova/,0.0,4,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023035-dolinin/,0.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023038-kerimov/,3.3333333333333335,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023051-meremkulova/,1.8333333333333333,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023052-mizyova/,2.95,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023053-miribyan/,1.3,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023058-pesshu/,0.4,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023060-pesshu/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023064-pochebut/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023074-feoktistova/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023078-chumakov/,0.7833333333333333,6,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023080-shakurova/,3.6666666666666665,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023125-abbud/,5.0,5,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023128-zayceva/,0.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023132-krysanova/,5.0,4,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023153-hmelevaya/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023165-dobrovolskaya/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023170-ilyuhina/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023186-hasanov/,4.314285714285714,7,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023187-manukalov/,4.9,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023193-agazade/,,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023265-kuzovnikova/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023367-gaparhoeva/,5.0,5,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023377-morozova/,2.5,4,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023391-salmanova/,4.511111111111111,9,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023397-umraliev/,3.6,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023420-yaylahanyan/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023429-baranova/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023436-evloeva/,3.142857142857143,7,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023437-ibragimova/,0.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023439-ivanova/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023446-kublyakova/,4.5125,8,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023448-markov/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023470-polyakova/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023477-careva/,0.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023482-mikaelyan/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023514-golcova/,4.95,4,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023636-dzhalalova/,1.9777777777777779,9,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023642-muhamedova/,5.0,10,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023650-savenko/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023668-halikova/,4.1000000000000005,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023722-polienko/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023730-haritonchik/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023765-zholdosheva/,0.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023775-kiryushina/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023785-shapyrina/,5.0,6,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023793-karimov/,0.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023817-bubnova/,5.0,4,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023819-gamzathanov/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023833-korchagina/,0.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023883-saharova/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023900-salihov/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023901-safiullina/,0.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023907-hamhoeva/,3.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023910-chaykova/,0.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023912-yudina/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023917-amaniyazova/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023925-agaeva/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023947-gorbunova/,5.0,4,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023954-dalgatova/,0.2,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023968-aleshina/,2.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023976-arefeva/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023986-yunusov/,4.9,5,prodoctorov
https://prodoctorov.ru/moskva/vrach/1023992-karih/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024008-tazayan/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024010-kobrin/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024014-maslova/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024017-muratova/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024088-nauruzova/,5.0,4,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024098-zherdeva/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024144-maskaeva/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024181-gadzhieva/,5.0,4,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024187-gamzalaeva/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024189-gasanova/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024190-kononyhina/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024200-mudunov/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024203-ozimok/,5.0,4,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024205-goryacheva/,2.5,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024209-fomichyova/,0.2,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024281-belyaeva/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024286-dzhabrailova/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024290-zolotareva/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024292-ibragimov/,2.1666666666666665,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024352-polozova/,5.0,5,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024358-temurzieva/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024376-gasanova/,0.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024432-belousova/,4.0,4,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024472-yakushkina/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024490-suslova/,4.0,5,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024508-markina/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024548-ivanov/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024596-simdyankina/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024600-vasina/,5.0,4,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024608-guz/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024609-popova/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024610-kutukova/,2.1,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024612-bacev/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024618-shishov/,4.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024620-sidorova/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024639-andriyashina/,3.8333333333333335,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024650-demin/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024655-ivanchikova/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024657-dryaymanis/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024659-kataganova/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024683-rogalevich/,5.0,4,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024703-ustinova/,4.166666666666667,6,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024707-hazaliya/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024729-saveleva/,5.0,4,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024733-arislanova/,5.0,6,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024738-adynec/,2.5,4,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024742-baklashova/,0.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024838-seredin/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024853-murachueva/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1024901-merkulov/,3.3333333333333335,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1025010-pahomov/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1025095-martynov/,5.0,8,prodoctorov
https://prodoctorov.ru/moskva/vrach/1025132-volgusheva/,4.5,5,prodoctorov
https://prodoctorov.ru/moskva/vrach/1025272-bilyalova/,0.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1025360-lashenko/,3.0,5,prodoctorov
https://prodoctorov.ru/moskva/vrach/1025370-pahomova/,5.0,8,prodoctorov
https://prodoctorov.ru/moskva/vrach/1025371-prisuha/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1025418-shagzadinov/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1025435-stashevskaya/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1025445-trifonova/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1025519-tizilova/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1025679-kvachenko/,4.916666666666667,6,prodoctorov
https://prodoctorov.ru/moskva/vrach/1025680-kovaleva/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1025695-novikov/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1025734-semenova/,2.875,4,prodoctorov
https://prodoctorov.ru/moskva/vrach/1025736-serova/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1025738-skobeeva/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1025741-sulyaymanova/,2.5,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1025753-ulyanova/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1025806-aksenova/,1.4333333333333333,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1025810-alieva/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1025811-alpeev/,0.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1025935-aybolatov/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1025949-sherbakov/,4.1,6,prodoctorov
https://prodoctorov.ru/moskva/vrach/1025999-milinis/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026085-manoli/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026088-rypyanchin/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026089-yunusova/,2.8,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026100-emiralieva/,5.0,5,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026105-ilyasova/,3.75,4,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026123-hachatryan/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026180-mityukova/,5.0,4,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026234-koroleva/,3.3333333333333335,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026239-prokopeva/,5.0,4,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026258-gladkova/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026270-nikitina/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026271-nikolaeva/,5.0,6,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026276-artemenko/,5.0,7,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026430-nersesyan/,4.933333333333334,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026449-kuzmicheva/,,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026484-kalenteva/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026518-bashkirova/,0.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026542-aniskin/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026575-lagutina/,4.0,5,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026616-lebed/,5.0,5,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026694-puzakova/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026741-beksultanov/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026742-ochirov/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026748-piskunova/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026757-sadykov/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026761-seurko/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026787-barna/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026796-halikova/,,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026864-kushnir/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026876-idigova/,5.0,5,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026880-sarkisyan/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026974-ahmaeva/,2.5,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1026984-makarova/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027012-korotkiy/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027019-minaeva/,1.5,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027020-batchaeva/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027041-kudryavceva/,4.933333333333334,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027049-nenasheva/,2.6333333333333333,6,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027051-samarina/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027054-arutyunyan/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027059-kornilova/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027068-shinova/,5.0,4,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027077-borceva/,0.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027078-bostanova/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027091-zinina/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027099-ismailova/,2.4,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027100-kosareva/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027122-masueva/,2.5,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027137-veselova/,3.3333333333333335,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027208-saakyan/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027335-hudolyay/,3.1875,8,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027342-alibahshova/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027372-rzaeva/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027377-pitinov/,5.0,7,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027379-rumyanceva/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027390-silina/,0.2,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/102740-gurariy/,3.3333333333333335,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027411-zavyalova/,4.8,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027416-nikolaev/,0.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027437-chekova/,2.5,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027463-kiseleva/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027464-korzhavina/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027478-tihonov/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027487-hodakovskaya/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027504-aslahanova/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027544-morozova/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027549-pryadun/,3.3333333333333335,6,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027558-toropova/,0.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027568-shishina/,0.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027589-pyshina/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027596-abduvohidov/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027601-berezova/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027607-vasileva/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027611-dzhafarov/,1.6666666666666667,6,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027612-zharkova/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027622-nikolskaya/,4.65,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027624-novoselov/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027631-astapovskaya/,5.0,3,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027632-medvedeva/,5.0,2,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027633-semenova/,5.0,1,prodoctorov
https://prodoctorov.ru/moskva/vrach/1027635-farzalieva/,0.0,1,prodoctorov
