session_key,meeting_key,driver_number,position,number_of_laps,dnf,dns,dsq,gap_to_leader,points,best_time
9904,1269,6,10.0,51.0,False,False,False,38.982,1.0,5645.39
9904,1269,5,11.0,51.0,False,False,False,67.606,0.0,5674.014
9904,1269,87,12.0,51.0,False,False,False,68.262,0.0,5674.67
9904,1269,23,13.0,51.0,False,False,False,72.87,0.0,5679.278
9904,1269,31,14.0,51.0,False,False,False,77.58,0.0,5683.988
9904,1269,14,15.0,51.0,False,False,False,78.707,0.0,5685.115
9904,1269,27,16.0,51.0,False,False,False,80.237,0.0,5686.645
9904,1269,18,17.0,51.0,False,False,False,96.392,0.0,5702.8
9904,1269,10,18.0,50.0,False,False,False,+1 LAP,0.0,
9904,1269,43,19.0,50.0,False,False,False,+1 LAP,0.0,
9904,1269,81,,0.0,True,False,False,,0.0,
9896,1270,63,1.0,62.0,False,False,False,0,25.0,6022.367
9896,1270,1,2.0,62.0,False,False,False,5.43,18.0,6027.797
9896,1270,4,3.0,62.0,False,False,False,6.066,15.0,6028.433
9896,1270,81,4.0,62.0,False,False,False,8.146,12.0,6030.513
9896,1270,12,5.0,62.0,False,False,False,33.681,10.0,6056.048
9896,1270,16,6.0,62.0,False,False,False,45.996,8.0,6068.363
9896,1270,14,7.0,62.0,False,False,False,80.667,6.0,6103.034
9896,1270,44,8.0,62.0,False,False,False,85.251,4.0,6107.618
9896,1270,87,9.0,62.0,False,False,False,93.527,2.0,6115.894
9896,1270,55,10.0,61.0,False,False,False,+1 LAP,1.0,
9896,1270,6,11.0,61.0,False,False,False,+1 LAP,0.0,
9896,1270,22,12.0,61.0,False,False,False,+1 LAP,0.0,
9896,1270,18,13.0,61.0,False,False,False,+1 LAP,0.0,
9896,1270,23,14.0,61.0,False,False,False,+1 LAP,0.0,
9896,1270,30,15.0,61.0,False,False,False,+1 LAP,0.0,
9896,1270,43,16.0,61.0,False,False,False,+1 LAP,0.0,
9896,1270,5,17.0,61.0,False,False,False,+1 LAP,0.0,
9896,1270,31,18.0,61.0,False,False,False,+1 LAP,0.0,
9896,1270,10,19.0,61.0,False,False,False,+1 LAP,0.0,
9896,1270,27,20.0,61.0,False,False,False,+1 LAP,0.0,
9888,1271,1,1.0,56.0,False,False,False,0,25.0,5640.161
9888,1271,4,2.0,56.0,False,False,False,7.959,18.0,5648.12
9888,1271,16,3.0,56.0,False,False,False,15.373,15.0,5655.534
9888,1271,44,4.0,56.0,False,False,False,28.536,12.0,5668.697
9888,1271,81,5.0,56.0,False,False,False,29.678,10.0,5669.839
9888,1271,63,6.0,56.0,False,False,False,33.456,8.0,5673.617
9888,1271,22,7.0,56.0,False,False,False,52.714,6.0,5692.875
9888,1271,27,8.0,56.0,False,False,False,57.249,4.0,5697.41
9888,1271,87,9.0,56.0,False,False,False,64.722,2.0,5704.883
9888,1271,14,10.0,56.0,False,False,False,70.001,1.0,5710.162
9888,1271,30,11.0,56.0,False,False,False,73.209,0.0,5713.37
9888,1271,18,12.0,56.0,False,False,False,74.778,0.0,5714.939
9888,1271,12,13.0,56.0,False,False,False,75.746,0.0,5715.907
9888,1271,23,14.0,56.0,False,False,False,80.0,0.0,5720.161
9888,1271,31,15.0,56.0,False,False,False,83.043,0.0,5723.204
9888,1271,6,16.0,56.0,False,False,False,92.807,0.0,5732.968
9888,1271,43,17.0,55.0,False,False,False,+1 LAP,0.0,
9888,1271,5,18.0,55.0,False,False,False,+1 LAP,0.0,
9888,1271,10,19.0,55.0,False,False,False,+1 LAP,0.0,
9888,1271,55,,5.0,True,False,False,,0.0,
9877,1272,4,1.0,71.0,False,False,False,0,25.0,5878.574
9877,1272,16,2.0,71.0,False,False,False,30.324,18.0,5908.898
9877,1272,1,3.0,71.0,False,False,False,31.049,15.0,5909.623
9877,1272,87,4.0,71.0,False,False,False,40.955,12.0,5919.529
9877,1272,81,5.0,71.0,False,False,False,42.065,10.0,5920.639
9877,1272,12,6.0,71.0,False,False,False,47.837,8.0,5926.411
9877,1272,63,7.0,71.0,False,False,False,50.287,6.0,5928.861
9877,1272,44,8.0,71.0,False,False,False,56.446,4.0,5935.02
9877,1272,31,9.0,71.0,False,False,False,75.464,2.0,5954.038
9877,1272,5,10.0,71.0,False,False,False,76.863,1.0,5955.437
9877,1272,22,11.0,71.0,False,False,False,79.048,0.0,5957.622
9877,1272,23,12.0,70.0,False,False,False,+1 LAP,0.0,
9877,1272,6,13.0,70.0,False,False,False,+1 LAP,0.0,
9877,1272,18,14.0,70.0,False,False,False,+1 LAP,0.0,
9877,1272,10,15.0,70.0,False,False,False,+1 LAP,0.0,
9877,1272,43,16.0,70.0,False,False,False,+1 LAP,0.0,
9877,1272,55,17.0,67.0,True,False,False,,0.0,
9877,1272,14,,34.0,True,False,False,,0.0,
9877,1272,27,,25.0,True,False,False,,0.0,
9877,1272,30,,5.0,True,False,False,,0.0,
9869,1273,4,1.0,71.0,False,False,False,0.0,25.0,5521.596
9869,1273,12,2.0,71.0,False,False,False,10.388,18.0,5531.984
9869,1273,1,3.0,71.0,False,False,False,10.75,15.0,5532.346
9869,1273,63,4.0,71.0,False,False,False,15.267,12.0,5536.863
9869,1273,81,5.0,71.0,False,False,False,15.749,10.0,5537.345
9869,1273,87,6.0,71.0,False,False,False,29.63,8.0,5551.226
9869,1273,30,7.0,71.0,False,False,False,52.642,6.0,5574.238
9869,1273,6,8.0,71.0,False,False,False,52.873,4.0,5574.469
9869,1273,27,9.0,71.0,False,False,False,53.324,2.0,5574.92
9869,1273,10,10.0,71.0,False,False,False,53.914,1.0,5575.51
9869,1273,23,11.0,71.0,False,False,False,54.184,0.0,5575.78
9869,1273,31,12.0,71.0,False,False,False,54.696,0.0,5576.292
9869,1273,55,13.0,71.0,False,False,False,55.42,0.0,5577.016
9869,1273,14,14.0,71.0,False,False,False,55.766,0.0,5577.362
9869,1273,43,15.0,71.0,False,False,False,57.777,0.0,5579.373
9869,1273,18,16.0,71.0,False,False,False,58.247,0.0,5579.843
9869,1273,22,17.0,71.0,False,False,False,69.176,0.0,5590.772
9869,1273,44,,37.0,True,False,False,,0.0,
9869,1273,16,,5.0,True,False,False,,0.0,
9869,1273,5,,0.0,True,False,False,,0.0,
9858,1274,1,1.0,50.0,False,False,False,0,25.0,4868.429
9858,1274,63,2.0,50.0,False,False,False,23.546,18.0,4891.975
9858,1274,12,3.0,50.0,False,False,False,30.488,15.0,4898.917
9858,1274,16,4.0,50.0,False,False,False,30.678,12.0,4899.107
9858,1274,55,5.0,50.0,False,False,False,34.924,10.0,4903.353
9858,1274,6,6.0,50.0,False,False,False,45.257,8.0,4913.686
9858,1274,27,7.0,50.0,False,False,False,51.134,6.0,4919.563
9858,1274,44,8.0,50.0,False,False,False,59.369,4.0,4927.798
9858,1274,31,9.0,50.0,False,False,False,60.635,2.0,4929.064
9858,1274,87,10.0,50.0,False,False,False,70.549,1.0,4938.978
9858,1274,14,11.0,50.0,False,False,False,85.308,0.0,4953.737
9858,1274,22,12.0,50.0,False,False,False,86.974,0.0,4955.403
9858,1274,10,13.0,50.0,False,False,False,91.702,0.0,4960.131
9858,1274,30,14.0,49.0,False,False,False,+1 LAP,0.0,
9858,1274,43,15.0,49.0,False,False,False,+1 LAP,0.0,
9858,1274,23,,35.0,True,False,False,,0.0,
9858,1274,5,,2.0,True,False,False,,0.0,
9858,1274,18,,0.0,True,False,False,,0.0,
9858,1274,4,,,False,False,True,,0.0,
9858,1274,81,,,False,False,True,,0.0,
9850,1275,1,1.0,57.0,False,False,False,0,25.0,5078.241
9850,1275,81,2.0,57.0,False,False,False,7.995,18.0,5086.236
9850,1275,55,3.0,57.0,False,False,False,22.665,15.0,5100.906
9850,1275,4,4.0,57.0,False,False,False,23.315,12.0,5101.556
9850,1275,12,5.0,57.0,False,False,False,28.317,10.0,5106.558
9850,1275,63,6.0,57.0,False,False,False,48.599,8.0,5126.84
9850,1275,14,7.0,57.0,False,False,False,54.045,6.0,5132.286
9850,1275,16,8.0,57.0,False,False,False,56.785,4.0,5135.026
9850,1275,30,9.0,57.0,False,False,False,60.073,2.0,5138.314
9850,1275,22,10.0,57.0,False,False,False,61.77,1.0,5140.011
9850,1275,23,11.0,57.0,False,False,False,66.931,0.0,5145.172
9850,1275,44,12.0,57.0,False,False,False,77.73,0.0,5155.971
9850,1275,5,13.0,57.0,False,False,False,84.812,0.0,5163.053
9850,1275,43,14.0,56.0,False,False,False,+1 LAP,0.0,
9850,1275,31,15.0,56.0,False,False,False,+1 LAP,0.0,
9850,1275,10,16.0,56.0,False,False,False,+1 LAP,0.0,
9850,1275,18,17.0,55.0,True,False,False,,0.0,
9850,1275,6,18.0,55.0,True,False,False,,0.0,
9850,1275,87,,41.0,True,False,False,,0.0,
9850,1275,27,,6.0,True,False,False,,0.0,
9839,1276,1,1.0,58.0,False,False,False,0,25.0,5167.469
9839,1276,81,2.0,58.0,False,False,False,12.594,18.0,5180.063
9839,1276,4,3.0,58.0,False,False,False,16.572,15.0,5184.041
9839,1276,16,4.0,58.0,False,False,False,23.279,12.0,5190.748
9839,1276,63,5.0,58.0,False,False,False,48.563,10.0,5216.032
9839,1276,14,6.0,58.0,False,False,False,67.562,8.0,5235.031
9839,1276,31,7.0,58.0,False,False,False,69.876,6.0,5237.345
9839,1276,44,8.0,58.0,False,False,False,72.67,4.0,5240.139
9839,1276,27,9.0,58.0,False,False,False,79.014,2.0,5246.483
9839,1276,18,10.0,58.0,False,False,False,79.523,1.0,5246.992
9839,1276,5,11.0,58.0,False,False,False,81.043,0.0,5248.512
9839,1276,87,12.0,58.0,False,False,False,81.166,0.0,5248.635
9839,1276,55,13.0,58.0,False,False,False,82.158,0.0,5249.627
9839,1276,22,14.0,58.0,False,False,False,83.794,0.0,5251.263
9839,1276,12,15.0,58.0,False,False,False,84.399,0.0,5251.868
9839,1276,23,16.0,58.0,False,False,False,90.327,0.0,5257.796
9839,1276,6,17.0,57.0,False,False,False,+1 LAP,0.0,
9839,1276,30,18.0,57.0,False,False,False,+1 LAP,0.0,
9839,1276,10,19.0,57.0,False,False,False,+1 LAP,0.0,
9839,1276,43,20.0,57.0,False,False,False,+1 LAP,0.0,
